productId,name,set,key
193282,Swamp,Promo Pack: Core Set 2020,swamp
188994,Rest in Peace,Signature Spellbook: Gideon,rest in peace
182838,Blood Crypt,Ravnica Allegiance,blood crypt
182842,Breeding Pool,Ravnica Allegiance,breeding pool
183584,Forest,Ravnica Allegiance,forest
182836,Godless Shrine,Ravnica Allegiance,godless shrine
182831,Hallowed Fountain,Ravnica Allegiance,hallowed fountain
183581,Island,Ravnica Allegiance,island
183583,Mountain,Ravnica Allegiance,mountain
183580,Plains,Ravnica Allegiance,plains
182841,Stomping Ground,Ravnica Allegiance,stomping ground
183582,Swamp,Ravnica Allegiance,swamp
179480,Cavern of Souls,Ultimate Masters,cavern of souls
179506,Maelstrom Pulse,Ultimate Masters,maelstrom pulse
180902,Sleight of Hand,Ultimate Masters,sleight of hand
179479,Cavern of Souls,Ultimate Masters: Box Toppers,cavern of souls
179505,Maelstrom Pulse,Ultimate Masters: Box Toppers,maelstrom pulse
180408,Llanowar Elves,Magic Game Night,llanowar elves
177404,Lightning Helix,Guilds of Ravnica: Guild Kits,lightning helix
176441,Disdainful Stroke,Guilds of Ravnica,disdainful stroke
176619,Forest,Guilds of Ravnica,forest
176616,Island,Guilds of Ravnica,island
176618,Mountain,Guilds of Ravnica,mountain
175196,Overgrown Tomb,Guilds of Ravnica,overgrown tomb
176615,Plains,Guilds of Ravnica,plains
175200,Sacred Foundry,Guilds of Ravnica,sacred foundry
175202,Steam Vents,Guilds of Ravnica,steam vents
176617,Swamp,Guilds of Ravnica,swamp
175203,Temple Garden,Guilds of Ravnica,temple garden
176779,Thousand-Year Storm,Guilds of Ravnica,thousandyear storm
175205,Watery Grave,Guilds of Ravnica,watery grave
166701,Cancel,Core Set 2019,cancel
169306,Duress,Core Set 2019,duress
169299,Essence Scatter,Core Set 2019,essence scatter
168646,Llanowar Elves,Core Set 2019,llanowar elves
169083,Omniscience,Core Set 2019,omniscience
168475,Shock,Core Set 2019,shock
168308,Island,Global Series Jiang Yanggu & Mu Yanling,island
168334,Forest,Global Series Jiang Yanggu & Mu Yanling,forest
168333,Mountain,Global Series Jiang Yanggu & Mu Yanling,mountain
168345,Plains,Global Series Jiang Yanggu & Mu Yanling,plains
162753,Negate,Signature Spellbook: Jace,negate
167977,Forest,Battlebond,forest
167974,Island,Battlebond,island
167976,Mountain,Battlebond,mountain
167870,Negate,Battlebond,negate
167973,Plains,Battlebond,plains
167919,Shock,Battlebond,shock
167820,Spell Snare,Battlebond,spell snare
167975,Swamp,Battlebond,swamp
166782,Disdainful Stroke,Commander Anthology Volume II,disdainful stroke
166896,Opulent Palace,Commander Anthology Volume II,opulent palace
166934,Scavenging Ooze,Commander Anthology Volume II,scavenging ooze
162231,Llanowar Elves,Dominaria,llanowar elves
162901,Opt,Dominaria,opt
161784,Pyroclasm,Masters 25,pyroclasm
161538,Rest in Peace,Masters 25,rest in peace
155768,Forest,Rivals of Ixalan,forest
155765,Island,Rivals of Ixalan,island
155767,Mountain,Rivals of Ixalan,mountain
155801,Negate,Rivals of Ixalan,negate
155763,Plains,Rivals of Ixalan,plains
155766,Swamp,Rivals of Ixalan,swamp
151828,Forest,Unstable,forest
151825,Island,Unstable,island
151827,Mountain,Unstable,mountain
151824,Plains,Unstable,plains
151826,Swamp,Unstable,swamp
149289,Day of Judgment,Explorers of Ixalan,day of judgment
152501,Lightning Helix,Explorers of Ixalan,lightning helix
145411,Bloodghast,Iconic Masters,bloodghast
145424,Duress,Iconic Masters,duress
145597,Lightning Helix,Iconic Masters,lightning helix
149171,Essence Scatter,Duel Decks: Merfolk vs. Goblins,essence scatter
145741,Cancel,Ixalan,cancel
145251,Duress,Ixalan,duress
145253,Opt,Ixalan,opt
145258,Spell Pierce,Ixalan,spell pierce
140118,Opulent Palace,Commander 2017,opulent palace
134856,Abrade,Hour of Devastation,abrade
132083,Llanowar Elves,Commander Anthology,llanowar elves
130201,Cancel,Amonkhet,cancel
129746,Essence Scatter,Amonkhet,essence scatter
129547,Maelstrom Pulse,Masterpiece Series: Amonkhet Invocations,maelstrom pulse
134910,Omniscience,Masterpiece Series: Amonkhet Invocations,omniscience
129565,Spell Pierce,Masterpiece Series: Amonkhet Invocations,spell pierce
128633,Cavern of Souls,Modern Masters 2017,cavern of souls
128918,Pyroclasm,Modern Masters 2017,pyroclasm
128655,Scavenging Ooze,Modern Masters 2017,scavenging ooze
128955,Spell Pierce,Modern Masters 2017,spell pierce
126511,Negate,Aether Revolt,negate
126437,Shock,Aether Revolt,shock
125400,Cancel,Planechase Anthology,cancel
124450,Disdainful Stroke,Commander 2016,disdainful stroke
124588,Opulent Palace,Commander 2016,opulent palace
124618,Scavenging Ooze,Commander 2016,scavenging ooze
122642,Blooming Marsh,Kaladesh,blooming marsh
122646,Concealed Courtyard,Kaladesh,concealed courtyard
122658,Inspiring Vantage,Kaladesh,inspiring vantage
122672,Spirebluff Canal,Kaladesh,spirebluff canal
121874,Negate,Conspiracy: Take the Crown,negate
118761,Duress,Eternal Masters,duress
118678,Llanowar Elves,Eternal Masters,llanowar elves
111057,Negate,Oath of the Gatewatch,negate
105549,Blood Crypt,Zendikar Expeditions,blood crypt
105551,Breeding Pool,Zendikar Expeditions,breeding pool
104741,Godless Shrine,Zendikar Expeditions,godless shrine
104372,Hallowed Fountain,Zendikar Expeditions,hallowed fountain
105553,Overgrown Tomb,Zendikar Expeditions,overgrown tomb
104816,Sacred Foundry,Zendikar Expeditions,sacred foundry
105556,Stomping Ground,Zendikar Expeditions,stomping ground
104307,Steam Vents,Zendikar Expeditions,steam vents
105557,Watery Grave,Zendikar Expeditions,watery grave
104961,Temple Garden,Zendikar Expeditions,temple garden
100332,Negate,Magic Origins,negate
98810,Burst Lightning,Modern Masters 2015,burst lightning
98786,Deathmark,Modern Masters 2015,deathmark
98760,Flashfreeze,Modern Masters 2015,flashfreeze
96554,Duress,Dragons of Tarkir,duress
96647,Negate,Dragons of Tarkir,negate
93578,Duress,Duel Decks: Anthology,duress
93649,Llanowar Elves,Duel Decks: Anthology,llanowar elves
94370,Llanowar Elves,Commander 2014,llanowar elves
93206,Cancel,Khans of Tarkir,cancel
93157,Disdainful Stroke,Khans of Tarkir,disdainful stroke
92983,Opulent Palace,Khans of Tarkir,opulent palace
92909,Lightning Helix,Duel Decks: Speed vs. Cunning,lightning helix
92877,Shock,Duel Decks: Speed vs. Cunning,shock
90893,Cancel,Magic 2015 (M15),cancel
90910,Negate,Magic 2015 (M15),negate
82754,Duress,Magic Modern Event Deck,duress
82735,Plains,Magic Modern Event Deck,plains
82736,Swamp,Magic Modern Event Deck,swamp
78658,Springleaf Drum,Born of the Gods,springleaf drum
71315,Annul,Theros,annul
71079,Pyroclasm,Duel Decks: Heroes vs. Monsters,pyroclasm
69125,Cancel,Magic 2014 (M14),cancel
69976,Duress,Magic 2014 (M14),duress
69148,Essence Scatter,Magic 2014 (M14),essence scatter
69962,Negate,Magic 2014 (M14),negate
69188,Scavenging Ooze,Magic 2014 (M14),scavenging ooze
69198,Shock,Magic 2014 (M14),shock
68427,Lightning Helix,Modern Masters,lightning helix
68274,Maelstrom Pulse,Modern Masters,maelstrom pulse
68334,Spell Snare,Modern Masters,spell snare
67856,Pyroclasm,Duel Decks: Sorin vs. Tibalt,pyroclasm
67319,Breeding Pool,Gatecrash,breeding pool
67320,Godless Shrine,Gatecrash,godless shrine
67321,Sacred Foundry,Gatecrash,sacred foundry
67322,Stomping Ground,Gatecrash,stomping ground
67323,Watery Grave,Gatecrash,watery grave
66533,Cancel,Return to Ravnica,cancel
66412,Blood Crypt,Return to Ravnica,blood crypt
66415,Hallowed Fountain,Return to Ravnica,hallowed fountain
66417,Overgrown Tomb,Return to Ravnica,overgrown tomb
66601,Rest in Peace,Return to Ravnica,rest in peace
66420,Steam Vents,Return to Ravnica,steam vents
66421,Temple Garden,Return to Ravnica,temple garden
59964,Duress,Magic 2013 (M13),duress
59935,Essence Scatter,Magic 2013 (M13),essence scatter
59945,Negate,Magic 2013 (M13),negate
59835,Omniscience,Magic 2013 (M13),omniscience
59546,Cancel,Planechase 2012,cancel
58842,Cavern of Souls,Avacyn Restored,cavern of souls
57382,Duress,Premium Deck Series: Graveborn,duress
52103,Lightning Helix,Duel Decks: Ajani vs. Nicol Bolas,lightning helix
47212,Cancel,Magic 2012 (M12),cancel
47698,Deathmark,Magic 2012 (M12),deathmark
47201,Day of Judgment,Magic 2012 (M12),day of judgment
47689,Flashfreeze,Magic 2012 (M12),flashfreeze
47259,Llanowar Elves,Magic 2012 (M12),llanowar elves
47218,Negate,Magic 2012 (M12),negate
47249,Shock,Magic 2012 (M12),shock
47528,Scavenging Ooze,Commander,scavenging ooze
39593,Torpor Orb,New Phyrexia,torpor orb
39101,Slagstorm,Mirrodin Besieged,slagstorm
35610,Cancel,Magic 2011 (M11),cancel
35595,Deathmark,Magic 2011 (M11),deathmark
35586,Day of Judgment,Magic 2011 (M11),day of judgment
35597,Duress,Magic 2011 (M11),duress
35612,Flashfreeze,Magic 2011 (M11),flashfreeze
35436,Llanowar Elves,Magic 2011 (M11),llanowar elves
35403,Negate,Magic 2011 (M11),negate
35652,Pyroclasm,Magic 2011 (M11),pyroclasm
33266,Bloodghast,Zendikar,bloodghast
33272,Cancel,Zendikar,cancel
33270,Burst Lightning,Zendikar,burst lightning
33283,Day of Judgment,Zendikar,day of judgment
33433,Spell Pierce,Zendikar,spell pierce
37392,Lightning Helix,Planechase,lightning helix
38352,Day of Judgment,Buy-A-Box Promos,day of judgment
32565,Cancel,Magic 2010 (M10),cancel
32583,Deathmark,Magic 2010 (M10),deathmark
32598,Duress,Magic 2010 (M10),duress
32607,Essence Scatter,Magic 2010 (M10),essence scatter
32613,Flashfreeze,Magic 2010 (M10),flashfreeze
32660,Llanowar Elves,Magic 2010 (M10),llanowar elves
32682,Negate,Magic 2010 (M10),negate
32701,Pyroclasm,Magic 2010 (M10),pyroclasm
79294,Cancel,Duels of the Planeswalkers,cancel
79299,Essence Scatter,Duels of the Planeswalkers,essence scatter
79304,Negate,Duels of the Planeswalkers,negate
79345,Shock,Duels of the Planeswalkers,shock
31768,Maelstrom Pulse,Alara Reborn,maelstrom pulse
36810,Duress,Duel Decks: Divine vs. Demonic,duress
27629,Cancel,Shards of Alara,cancel
18024,Negate,Morningtide,negate
37734,Llanowar Elves,Duel Decks: Elves vs. Goblins,llanowar elves
15638,Springleaf Drum,Lorwyn,springleaf drum
15065,Cancel,10th Edition,cancel
15092,Deathmark,10th Edition,deathmark
15127,Flashfreeze,10th Edition,flashfreeze
15193,Llanowar Elves,10th Edition,llanowar elves
15262,Pyroclasm,10th Edition,pyroclasm
15311,Shock,10th Edition,shock
14175,Cancel,Time Spiral,cancel
14024,Deathmark,Coldsnap,deathmark
14032,Flashfreeze,Coldsnap,flashfreeze
13831,Blood Crypt,Dissension,blood crypt
13836,Breeding Pool,Dissension,breeding pool
13875,Hallowed Fountain,Dissension,hallowed fountain
13956,Spell Snare,Dissension,spell snare
13699,Godless Shrine,Guildpact,godless shrine
13787,Steam Vents,Guildpact,steam vents
13790,Stomping Ground,Guildpact,stomping ground
13342,Lightning Helix,Ravnica: City of Guilds,lightning helix
13369,Overgrown Tomb,Ravnica: City of Guilds,overgrown tomb
13397,Sacred Foundry,Ravnica: City of Guilds,sacred foundry
13444,Temple Garden,Ravnica: City of Guilds,temple garden
13475,Watery Grave,Ravnica: City of Guilds,watery grave
12720,Llanowar Elves,9th Edition,llanowar elves
12774,Pyroclasm,9th Edition,pyroclasm
12820,Shock,9th Edition,shock
12826,Sleight of Hand,9th Edition,sleight of hand
11352,Annul,Mirrodin,annul
11170,Pyroclasm,8th Edition,pyroclasm
11182,Shock,8th Edition,shock
10610,Shock,Onslaught,shock
79632,Pyroclasm,Deckmasters Garfield vs Finkel,pyroclasm
2878,Duress,7th Edition,duress
2975,Llanowar Elves,7th Edition,llanowar elves
3036,Pyroclasm,7th Edition,pyroclasm
3078,Shock,7th Edition,shock
3082,Sleight of Hand,7th Edition,sleight of hand
7572,Opt,Invasion,opt
37504,Llanowar Elves,Beatdown Box Set,llanowar elves
37520,Shock,Beatdown Box Set,shock
37581,Llanowar Elves,Battle Royale Box Set,llanowar elves
2639,Llanowar Elves,Classic Sixth Edition,llanowar elves
2733,Shock,Classic Sixth Edition,shock
381,Sleight of Hand,Starter 1999,sleight of hand
79596,Llanowar Elves,Anthologies,llanowar elves
6782,Annul,Urza's Saga,annul
6853,Duress,Urza's Saga,duress
212,Sleight of Hand,Portal Second Age,sleight of hand
5405,Shock,Stronghold,shock
751,Pyroclasm,Portal,pyroclasm
2258,Llanowar Elves,Fifth Edition,llanowar elves
4849,Pyroclasm,Ice Age,pyroclasm
1828,Llanowar Elves,Fourth Edition,llanowar elves
109287,Llanowar Elves,Fourth Edition (Foreign Black Border),llanowar elves
108909,Llanowar Elves,Fourth Edition (Foreign White Border),llanowar elves
211954,Llanowar Elves,Summer Magic,llanowar elves
109947,Llanowar Elves,Revised Edition (Foreign White Border),llanowar elves
109641,Llanowar Elves,Revised Edition (Foreign Black Border),llanowar elves
1483,Llanowar Elves,Revised Edition,llanowar elves
9125,Llanowar Elves,Unlimited Edition,llanowar elves
8823,Llanowar Elves,Beta Edition,llanowar elves
1178,Llanowar Elves,Alpha Edition,llanowar elves
